68759,2013-11-27T00:00:00.000+05:30,16
68706,2013-08-20T00:00:00.000+05:30,130
68614,2014-06-29T00:00:00.000+05:30,272
68665,2014-07-16T00:00:00.000+05:30,368
68844,2014-05-17T00:00:00.000+05:30,443
68452,2014-05-15T00:00:00.000+05:30,636
68100,2014-02-04T00:00:00.000+05:30,724
68735,2013-10-21T00:00:00.000+05:30,788
67908,2013-12-13T00:00:00.000+05:30,796
68073,2014-01-30T00:00:00.000+05:30,894
68138,2014-02-14T00:00:00.000+05:30,921
68778,2014-01-03T00:00:00.000+05:30,986
68322,2014-04-07T00:00:00.000+05:30,1056
68819,2014-04-03T00:00:00.000+05:30,1212
68837,2014-05-07T00:00:00.000+05:30,1223
68524,2014-06-05T00:00:00.000+05:30,2202
68107,2014-02-07T00:00:00.000+05:30,2217
68573,2014-06-20T00:00:00.000+05:30,2219
68200,2014-03-03T00:00:00.000+05:30,2372
68472,2014-05-19T00:00:00.000+05:30,2741
68336,2014-04-11T00:00:00.000+05:30,3143
68760,2013-11-30T00:00:00.000+05:30,3603
67939,2013-12-24T00:00:00.000+05:30,3618
68304,2014-04-02T00:00:00.000+05:30,3637
68301,2014-04-02T00:00:00.000+05:30,3946
68239,2014-03-15T00:00:00.000+05:30,3947
68567,2014-06-18T00:00:00.000+05:30,3951
67905,2013-12-12T00:00:00.000+05:30,4340
68514,2014-06-01T00:00:00.000+05:30,4685
68029,2014-01-19T00:00:00.000+05:30,4843
68310,2014-04-04T00:00:00.000+05:30,4912
68474,2014-05-19T00:00:00.000+05:30,5038
68639,2014-07-07T00:00:00.000+05:30,5091
68564,2014-06-17T00:00:00.000+05:30,5272
68674,2014-07-18T00:00:00.000+05:30,5375
68883,2014-07-23T00:00:00.000+05:30,5533
68137,2014-02-14T00:00:00.000+05:30,5580
68151,2014-02-18T00:00:00.000+05:30,5870
67903,2013-12-12T00:00:00.000+05:30,6155
68820,2014-04-04T00:00:00.000+05:30,6358
68845,2014-05-18T00:00:00.000+05:30,6584
68561,2014-06-15T00:00:00.000+05:30,6626
68878,2014-07-08T00:00:00.000+05:30,6753
68441,2014-05-12T00:00:00.000+05:30,6829
68042,2014-01-21T00:00:00.000+05:30,7511
68789,2014-01-25T00:00:00.000+05:30,7658
68132,2014-02-13T00:00:00.000+05:30,7784
68306,2014-04-03T00:00:00.000+05:30,8086
68456,2014-05-15T00:00:00.000+05:30,8208
68386,2014-04-25T00:00:00.000+05:30,8324
68831,2014-04-24T00:00:00.000+05:30,8763
68371,2014-04-21T00:00:00.000+05:30,8898
68482,2014-05-22T00:00:00.000+05:30,9141
68240,2014-03-15T00:00:00.000+05:30,9178
68210,2014-03-05T00:00:00.000+05:30,9354
68001,2014-01-11T00:00:00.000+05:30,9476
68320,2014-04-07T00:00:00.000+05:30,9732
68303,2014-04-02T00:00:00.000+05:30,9856
68286,2014-03-29T00:00:00.000+05:30,9876
67962,2013-12-28T00:00:00.000+05:30,9931
68220,2014-03-08T00:00:00.000+05:30,9962
68258,2014-03-21T00:00:00.000+05:30,9989
68450,2014-05-14T00:00:00.000+05:30,10194
68249,2014-03-20T00:00:00.000+05:30,10307
68459,2014-05-17T00:00:00.000+05:30,10423
67912,2013-12-16T00:00:00.000+05:30,10459
68169,2014-02-22T00:00:00.000+05:30,10533
68404,2014-04-30T00:00:00.000+05:30,10728
68858,2014-06-06T00:00:00.000+05:30,10744
67957,2013-12-27T00:00:00.000+05:30,10763
68344,2014-04-14T00:00:00.000+05:30,10809
68050,2014-01-23T00:00:00.000+05:30,11094
68510,2014-05-31T00:00:00.000+05:30,11175
68341,2014-04-13T00:00:00.000+05:30,11197
68529,2014-06-06T00:00:00.000+05:30,11309
68605,2014-06-28T00:00:00.000+05:30,11454
68347,2014-04-15T00:00:00.000+05:30,11568
68361,2014-04-18T00:00:00.000+05:30,11583
68413,2014-05-03T00:00:00.000+05:30,11733
68495,2014-05-24T00:00:00.000+05:30,11792
67978,2014-01-03T00:00:00.000+05:30,11901
68311,2014-04-04T00:00:00.000+05:30,11983
68195,2014-03-02T00:00:00.000+05:30,12246
68012,2014-01-14T00:00:00.000+05:30,12389
