68455,2014-05-15T00:00:00.000+05:30,921
68377,2014-04-23T00:00:00.000+05:30,1679
68625,2014-07-02T00:00:00.000+05:30,1765
68619,2014-07-01T00:00:00.000+05:30,2056
68846,2014-05-20T00:00:00.000+05:30,3454
68428,2014-05-08T00:00:00.000+05:30,3471
68600,2014-06-27T00:00:00.000+05:30,4206
68235,2014-03-14T00:00:00.000+05:30,4291
67931,2013-12-21T00:00:00.000+05:30,4884
68672,2014-07-18T00:00:00.000+05:30,5908
68581,2014-06-22T00:00:00.000+05:30,6020
68576,2014-06-20T00:00:00.000+05:30,6184
68485,2014-05-23T00:00:00.000+05:30,6496
68120,2014-02-10T00:00:00.000+05:30,6697
68518,2014-06-04T00:00:00.000+05:30,6917
68779,2014-01-05T00:00:00.000+05:30,7172
68869,2014-06-25T00:00:00.000+05:30,7456
68443,2014-05-12T00:00:00.000+05:30,8259
68431,2014-05-09T00:00:00.000+05:30,9688
68124,2014-02-11T00:00:00.000+05:30,9723
68502,2014-05-29T00:00:00.000+05:30,9730
68449,2014-05-14T00:00:00.000+05:30,9844
68476,2014-05-20T00:00:00.000+05:30,9846
68800,2014-02-17T00:00:00.000+05:30,10037
68737,2013-10-26T00:00:00.000+05:30,10302
68843,2014-05-16T00:00:00.000+05:30,10347
68544,2014-06-12T00:00:00.000+05:30,10605
68150,2014-02-17T00:00:00.000+05:30,10741
68700,2013-08-11T00:00:00.000+05:30,11078
67953,2013-12-26T00:00:00.000+05:30,11090
68620,2014-07-01T00:00:00.000+05:30,11490
67993,2014-01-09T00:00:00.000+05:30,11703
68521,2014-06-05T00:00:00.000+05:30,11872
68253,2014-03-20T00:00:00.000+05:30,12100
68119,2014-02-10T00:00:00.000+05:30,12112
68841,2014-05-14T00:00:00.000+05:30,12258
