68601,2014-06-27T00:00:00.000+05:30,687
68769,2013-12-13T00:00:00.000+05:30,1296
68229,2014-03-13T00:00:00.000+05:30,2140
68484,2014-05-22T00:00:00.000+05:30,2167
68077,2014-01-31T00:00:00.000+05:30,2988
67913,2013-12-16T00:00:00.000+05:30,3547
67965,2013-12-29T00:00:00.000+05:30,3843
68775,2013-12-26T00:00:00.000+05:30,4077
68780,2014-01-06T00:00:00.000+05:30,4089
68690,2014-07-24T00:00:00.000+05:30,4303
67963,2013-12-28T00:00:00.000+05:30,4438
68669,2014-07-17T00:00:00.000+05:30,6668
68862,2014-06-15T00:00:00.000+05:30,7326
67960,2013-12-28T00:00:00.000+05:30,8103
68290,2014-03-29T00:00:00.000+05:30,8114
68856,2014-06-03T00:00:00.000+05:30,8853
68144,2014-02-16T00:00:00.000+05:30,9319
68810,2014-03-15T00:00:00.000+05:30,9394
68463,2014-05-17T00:00:00.000+05:30,11028
67975,2014-01-03T00:00:00.000+05:30,11362
68442,2014-05-12T00:00:00.000+05:30,11724
68334,2014-04-11T00:00:00.000+05:30,12228
68372,2014-04-22T00:00:00.000+05:30,12365
68818,2014-03-31T00:00:00.000+05:30,12393
68664,2014-07-15T00:00:00.000+05:30,12430
