68693,2013-07-27T00:00:00.000+05:30,228
68608,2014-06-28T00:00:00.000+05:30,419
68261,2014-03-22T00:00:00.000+05:30,482
67886,2013-12-08T00:00:00.000+05:30,569
68853,2014-05-31T00:00:00.000+05:30,1202
68189,2014-02-28T00:00:00.000+05:30,1365
67979,2014-01-03T00:00:00.000+05:30,1568
68376,2014-04-23T00:00:00.000+05:30,1644
68762,2013-12-05T00:00:00.000+05:30,1761
68801,2014-02-18T00:00:00.000+05:30,2079
67921,2013-12-19T00:00:00.000+05:30,2215
68427,2014-05-07T00:00:00.000+05:30,2484
68808,2014-03-10T00:00:00.000+05:30,2708
68393,2014-04-27T00:00:00.000+05:30,2928
68508,2014-05-30T00:00:00.000+05:30,3081
68160,2014-02-19T00:00:00.000+05:30,3334
68170,2014-02-22T00:00:00.000+05:30,3565
68171,2014-02-23T00:00:00.000+05:30,3760
68644,2014-07-09T00:00:00.000+05:30,4115
68446,2014-05-13T00:00:00.000+05:30,4147
68563,2014-06-16T00:00:00.000+05:30,4378
68203,2014-03-03T00:00:00.000+05:30,4521
68045,2014-01-22T00:00:00.000+05:30,4584
68217,2014-03-07T00:00:00.000+05:30,4615
68174,2014-02-24T00:00:00.000+05:30,4689
67890,2013-12-09T00:00:00.000+05:30,5272
68049,2014-01-23T00:00:00.000+05:30,5391
67889,2013-12-08T00:00:00.000+05:30,5493
67901,2013-12-12T00:00:00.000+05:30,5646
68741,2013-10-30T00:00:00.000+05:30,5974
68663,2014-07-15T00:00:00.000+05:30,6176
68319,2014-04-07T00:00:00.000+05:30,6695
68006,2014-01-12T00:00:00.000+05:30,6842
68270,2014-03-24T00:00:00.000+05:30,6888
68795,2014-02-09T00:00:00.000+05:30,6950
68658,2014-07-14T00:00:00.000+05:30,7177
68394,2014-04-27T00:00:00.000+05:30,7939
68332,2014-04-10T00:00:00.000+05:30,8227
68660,2014-07-15T00:00:00.000+05:30,8420
68591,2014-06-24T00:00:00.000+05:30,8704
68726,2013-10-02T00:00:00.000+05:30,8817
68716,2013-09-12T00:00:00.000+05:30,8872
68390,2014-04-26T00:00:00.000+05:30,8939
68698,2013-08-07T00:00:00.000+05:30,9100
68163,2014-02-21T00:00:00.000+05:30,9382
68597,2014-06-25T00:00:00.000+05:30,9506
68002,2014-01-11T00:00:00.000+05:30,9889
68458,2014-05-17T00:00:00.000+05:30,10089
68499,2014-05-26T00:00:00.000+05:30,10220
68462,2014-05-17T00:00:00.000+05:30,10438
67915,2013-12-17T00:00:00.000+05:30,10852
68149,2014-02-17T00:00:00.000+05:30,11926
68715,2013-09-09T00:00:00.000+05:30,12034
68833,2014-04-30T00:00:00.000+05:30,12428
