68399,2014-04-28T00:00:00.000+05:30,1034
68776,2013-12-29T00:00:00.000+05:30,1638
68118,2014-02-10T00:00:00.000+05:30,2926
67918,2013-12-17T00:00:00.000+05:30,3213
68183,2014-02-27T00:00:00.000+05:30,3226
68828,2014-04-20T00:00:00.000+05:30,5263
67885,2013-12-07T00:00:00.000+05:30,5496
67897,2013-12-10T00:00:00.000+05:30,7550
68649,2014-07-10T00:00:00.000+05:30,7664
68167,2014-02-22T00:00:00.000+05:30,8507
67941,2013-12-24T00:00:00.000+05:30,8647
68705,2013-08-19T00:00:00.000+05:30,8681
68827,2014-04-16T00:00:00.000+05:30,8814
68451,2014-05-14T00:00:00.000+05:30,8929
68252,2014-03-20T00:00:00.000+05:30,9176
68503,2014-05-29T00:00:00.000+05:30,9830
68460,2014-05-17T00:00:00.000+05:30,10096
68268,2014-03-24T00:00:00.000+05:30,10290
68145,2014-02-16T00:00:00.000+05:30,10706
68632,2014-07-04T00:00:00.000+05:30,10713
68402,2014-04-30T00:00:00.000+05:30,11123
68130,2014-02-12T00:00:00.000+05:30,11491
68354,2014-04-17T00:00:00.000+05:30,11879
68159,2014-02-19T00:00:00.000+05:30,12273
68733,2013-10-16T00:00:00.000+05:30,12429
