68348,2014-04-15T00:00:00.000+05:30,55
68532,2014-06-06T00:00:00.000+05:30,77
67937,2013-12-23T00:00:00.000+05:30,152
67985,2014-01-05T00:00:00.000+05:30,1287
67927,2013-12-20T00:00:00.000+05:30,1296
68675,2014-07-19T00:00:00.000+05:30,1617
68134,2014-02-13T00:00:00.000+05:30,2029
68448,2014-05-14T00:00:00.000+05:30,2287
68745,2013-11-04T00:00:00.000+05:30,2777
68236,2014-03-15T00:00:00.000+05:30,2873
68863,2014-06-16T00:00:00.000+05:30,3361
68276,2014-03-25T00:00:00.000+05:30,4455
68852,2014-05-29T00:00:00.000+05:30,4596
68615,2014-06-29T00:00:00.000+05:30,5250
67995,2014-01-09T00:00:00.000+05:30,5270
68222,2014-03-08T00:00:00.000+05:30,5347
67984,2014-01-05T00:00:00.000+05:30,5910
68028,2014-01-18T00:00:00.000+05:30,6304
68805,2014-03-01T00:00:00.000+05:30,6599
68471,2014-05-19T00:00:00.000+05:30,7816
68630,2014-07-04T00:00:00.000+05:30,8382
68662,2014-07-15T00:00:00.000+05:30,8643
68635,2014-07-05T00:00:00.000+05:30,9260
68773,2013-12-23T00:00:00.000+05:30,10092
68280,2014-03-26T00:00:00.000+05:30,10163
68435,2014-05-11T00:00:00.000+05:30,10441
68469,2014-05-18T00:00:00.000+05:30,10964
68282,2014-03-27T00:00:00.000+05:30,11293
68271,2014-03-24T00:00:00.000+05:30,11678
68611,2014-06-29T00:00:00.000+05:30,11730
68092,2014-02-02T00:00:00.000+05:30,11964
