68096,2014-02-03T00:00:00.000+05:30,34
68763,2013-12-06T00:00:00.000+05:30,241
68838,2014-05-08T00:00:00.000+05:30,371
68631,2014-07-04T00:00:00.000+05:30,697
68004,2014-01-11T00:00:00.000+05:30,1199
68671,2014-07-17T00:00:00.000+05:30,3046
68673,2014-07-18T00:00:00.000+05:30,3372
67932,2013-12-21T00:00:00.000+05:30,3584
68551,2014-06-13T00:00:00.000+05:30,3727
68873,2014-06-30T00:00:00.000+05:30,4545
68651,2014-07-10T00:00:00.000+05:30,4736
68232,2014-03-14T00:00:00.000+05:30,4779
68797,2014-02-12T00:00:00.000+05:30,5932
68024,2014-01-17T00:00:00.000+05:30,5943
68587,2014-06-23T00:00:00.000+05:30,5976
68146,2014-02-17T00:00:00.000+05:30,7211
68490,2014-05-24T00:00:00.000+05:30,7369
68646,2014-07-09T00:00:00.000+05:30,7631
67902,2013-12-12T00:00:00.000+05:30,8898
68423,2014-05-06T00:00:00.000+05:30,9004
68066,2014-01-28T00:00:00.000+05:30,9009
68814,2014-03-23T00:00:00.000+05:30,11408
