68250,2014-03-20T00:00:00.000+05:30,619
68005,2014-01-12T00:00:00.000+05:30,2225
68586,2014-06-23T00:00:00.000+05:30,2448
68739,2013-10-28T00:00:00.000+05:30,2528
68155,2014-02-19T00:00:00.000+05:30,2530
68094,2014-02-03T00:00:00.000+05:30,2540
68011,2014-01-14T00:00:00.000+05:30,5504
67909,2013-12-14T00:00:00.000+05:30,5596
68351,2014-04-15T00:00:00.000+05:30,5736
68234,2014-03-14T00:00:00.000+05:30,6368
68684,2014-07-22T00:00:00.000+05:30,6787
67943,2013-12-25T00:00:00.000+05:30,8682
68590,2014-06-24T00:00:00.000+05:30,9302
68362,2014-04-19T00:00:00.000+05:30,9358
68091,2014-02-02T00:00:00.000+05:30,9909
68087,2014-02-01T00:00:00.000+05:30,10147
68868,2014-06-24T00:00:00.000+05:30,10184
68225,2014-03-10T00:00:00.000+05:30,10262
68602,2014-06-27T00:00:00.000+05:30,10412
68397,2014-04-28T00:00:00.000+05:30,10438
68421,2014-05-05T00:00:00.000+05:30,10619
68785,2014-01-16T00:00:00.000+05:30,10778
68355,2014-04-17T00:00:00.000+05:30,11391
68577,2014-06-21T00:00:00.000+05:30,11615
67899,2013-12-11T00:00:00.000+05:30,11789
68618,2014-07-01T00:00:00.000+05:30,11936
68190,2014-02-28T00:00:00.000+05:30,12121
68559,2014-06-14T00:00:00.000+05:30,12275
68206,2014-03-04T00:00:00.000+05:30,12322
